SPCODE,SCIENTIFIC_NAME,COMMON_NAME,OPER_ID,VOYAGE_ID,SITE_ID,SPECIES_BARCODE,WEIGHT_G,LENGTH_MM,SEX,SEX_CODE,OTOLITH,OTOLITH_COMMENT,GONAD,TISSUE,STOMACH,HINDGUT,BIOLOGICALS_COMMENTS,FISH_COMMENTS,Species_size
37296001,Platycephalus richardsoni,Tiger Flathead,156,IN2023_V05,N35.2,10071387,239,304,(null),(null),(null),in tissue bag,10083751,10083781,10083599,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,156,IN2023_V05,N35.2,10071387,204,298,(null),(null),(null),in tissue bag,10083629,10083659,10083687,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,156,IN2023_V05,N35.2,10071387,402,373,(null),(null),(null),in tissue bag,10083625,10083655,10083595,(null),(null),(null),Platycephalus richardsoni_lg
37439002,Rexea solandri,Gemfish,156,IN2023_V05,N35.2,10071384,136,273,m,(null),(null),in tissue bag,10083647,10083617,10083677,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,156,IN2023_V05,N35.2,10071384,130,274,f,(null),(null),in tissue bag,10083584,10083624,10083654,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,156,IN2023_V05,N35.2,10071384,138,274,u,(null),(null),in tissue bag,10083614,10083684,10083644,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,156,IN2023_V05,N35.2,10071384,136,273,m,(null),(null),in tissue bag,10083613,10083676,10083583,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,156,IN2023_V05,N35.2,10071384,112,251,f,(null),(null),in tissue bag,10083673,10083643,10083587,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,156,IN2023_V05,N35.2,10071384,112,249,u,(null),(null),in tissue bag,10083592,10083674,10083652,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,156,IN2023_V05,N35.2,10071384,122,262,u,(null),(null),in tissue bag,10083722,10083692,10083750,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,156,IN2023_V05,N35.2,10071384,148,281,u,(null),(null),in tissue bag,10083720,10083780,10083690,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,156,IN2023_V05,N35.2,10071384,124,254,u,(null),(null),in tissue bag,10083724,10083596,10083784,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,156,IN2023_V05,N35.2,10071384,124,265,u,(null),(null),in tissue bag,10083691,10083694,10083754,(null),(null),(null),Rexea solandri
37228002,Genypterus blacodes,Pink Ling,156,IN2023_V05,N35.2,10071382,370,437,(null),(null),(null),in tissue bag,10083685,10083598,10083618,(null),(null),(null),Genypterus blacodes
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,156,IN2023_V05,N35.2,10071383,308,321,(null),F,(null),(null),(null),10083658,10083628,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,156,IN2023_V05,N35.2,10071383,466,346,(null),F,(null),(null),(null),10083594,10083688,(null),(null),(null),Urolophus paucimaculatus
37445006,Seriolella punctata,Silver Warehou,163,IN2023_V05,N31.3,10071443,338,264,m,(null),(null),(null),10083935,10084376,10083960,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,163,IN2023_V05,N31.3,10071443,310,258,f,(null),(null),(null),10083991,10084021,10083961,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,163,IN2023_V05,N31.3,10071443,386,277,f,(null),(null),(null),10084024,10083931,10083994,(null),(null),(null),Seriolella punctata
37296001,Platycephalus richardsoni,Tiger Flathead,163,IN2023_V05,N31.3,10071444,1205,529,f,(null),(null),(null),10083749,10083716,10083779,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,163,IN2023_V05,N31.3,10071444,1429,550,f,(null),(null),(null),10083744,10083774,10083807,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,163,IN2023_V05,N31.3,10071444,948,487,f,(null),(null),(null),10083804,10083719,10083809,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,163,IN2023_V05,N31.3,10071444,1013,501,f,(null),(null),(null),10083776,10083806,10083746,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,163,IN2023_V05,N31.3,10071444,1459,578,f,(null),(null),(null),10083933,10083993,10083963,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,163,IN2023_V05,N31.3,10071444,955,488,f,(null),(null),(null),10083930,10084023,10083990,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,163,IN2023_V05,N31.3,10071444,1465,576,f,(null),(null),(null),10083934,10084020,10083964,(null),(null),(null),Platycephalus richardsoni_lg
37228002,Genypterus blacodes,Pink Ling,164,IN2023_V05,N31.2,10071463,3940,930,(null),(null),(null),in tissue bag,10084303,10084333,10084370,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,164,IN2023_V05,N31.2,10071463,1335,658,(null),(null),(null),in tissue bag,10084342,10084372,10084340,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,164,IN2023_V05,N31.2,10071463,2630,795,(null),(null),(null),in tissue bag,10084312,10084310,10084363,(null),(null),(null),Genypterus blacodes
37228002,Genypterus blacodes,Pink Ling,164,IN2023_V05,N31.2,10071463,1370,603,(null),(null),(null),in tissue bag,10084369,10084371,10084368,(null),(null),(null),Genypterus blacodes
37439002,Rexea solandri,Gemfish,164,IN2023_V05,N31.2,10071464,112,280,(null),(null),(null),in tissue bag,10084317,10084081,10084374,(null),(null),(null),Rexea solandri
37227001,Macruronus novaezelandiae,Blue Grenadier,164,IN2023_V05,N31.2,10071473,270,418,(null),(null),(null),(null),(null),10083975,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,164,IN2023_V05,N31.2,10071473,302,460,(null),(null),(null),(null),(null),10084036,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,164,IN2023_V05,N31.2,10071473,328,420,(null),(null),(null),(null),(null),10083977,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,164,IN2023_V05,N31.2,10071473,772,596,(null),(null),(null),(null),(null),10084032,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,164,IN2023_V05,N31.2,10071473,833,622,(null),(null),(null),(null),(null),10083945,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,164,IN2023_V05,N31.2,10071473,414,475,(null),(null),(null),(null),(null),10084143,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,164,IN2023_V05,N31.2,10071473,269,410,(null),(null),(null),(null),(null),10084348,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,164,IN2023_V05,N31.2,10071473,252,420,(null),(null),(null),(null),(null),10083610,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,164,IN2023_V05,N31.2,10071473,320,436,(null),(null),(null),(null),(null),10083949,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,164,IN2023_V05,N31.2,10071473,117,329,(null),(null),(null),(null),(null),10084347,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,167,IN2023_V05,N31.1,10071500,306,435,(null),(null),(null),(null),(null),10084006,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,167,IN2023_V05,N31.1,10071500,241,400,(null),(null),(null),(null),(null),10083581,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,167,IN2023_V05,N31.1,10071500,263,416,(null),(null),(null),(null),(null),10083894,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,167,IN2023_V05,N31.1,10071500,115,327,(null),(null),(null),(null),(null),10083837,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,167,IN2023_V05,N31.1,10071500,256,419,(null),(null),(null),(null),(null),10083965,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,167,IN2023_V05,N31.1,10071500,122,285,(null),(null),(null),(null),(null),10084057,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,167,IN2023_V05,N31.1,10071500,279,418,(null),(null),(null),(null),(null),10084147,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,167,IN2023_V05,N31.1,10071500,268,412,(null),(null),(null),(null),(null),10083667,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,167,IN2023_V05,N31.1,10071500,267,419,(null),(null),(null),(null),(null),10083995,(null),(null),(null),(null),Macruronus novaezelandiae
37227001,Macruronus novaezelandiae,Blue Grenadier,167,IN2023_V05,N31.1,10071500,150,340,(null),(null),(null),(null),(null),10084270,(null),(null),(null),(null),Macruronus novaezelandiae
37439002,Rexea solandri,Gemfish,167,IN2023_V05,N31.1,10071501,340,380,(null),(null),(null),in tissue bag,10083670,10084041,10083577,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,167,IN2023_V05,N31.1,10071501,98,260,(null),(null),(null),in tissue bag,10084377,10083947,10084055,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,167,IN2023_V05,N31.1,10071501,96,262,(null),(null),(null),(null),10083948,10084315,10084085,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,167,IN2023_V05,N31.1,10071501,104,265,(null),(null),(null),(null),10084341,10083637,10084338,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,167,IN2023_V05,N31.1,10071501,76,242,(null),(null),(null),(null),10084373,10084311,10084306,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,167,IN2023_V05,N31.1,10071501,74,239,(null),(null),(null),(null),10083895,10083925,10083924,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,167,IN2023_V05,N31.1,10071501,104,257,(null),(null),(null),(null),10084203,10083838,10083868,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,167,IN2023_V05,N31.1,10071501,96,249,(null),(null),(null),(null),10084025,10083928,10083898,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,167,IN2023_V05,N31.1,10071501,100,261,(null),(null),(null),(null),10084015,10083986,10083834,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,167,IN2023_V05,N31.1,10071501,96,256,(null),(null),(null),(null),10083864,10083867,10084016,(null),(null),(null),Rexea solandri
37228002,Genypterus blacodes,Pink Ling,167,IN2023_V05,N31.1,10071513,604,495,(null),(null),(null),in tissue bag,10083835,10083865,10083607,(null),(null),(null),Genypterus blacodes
37439002,Rexea solandri,Gemfish,174,IN2023_V05,N27.1,10071530,129,266,u,(null),(null),(null),10083969,10083939,10083940,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,174,IN2023_V05,N27.1,10071530,161,286,f,(null),(null),(null),10083879,10083999,10083902,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,174,IN2023_V05,N27.1,10071530,118,264,f,(null),(null),(null),10083812,10083872,10083842,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,174,IN2023_V05,N27.1,10071530,135,264,m,(null),(null),(null),10083870,10083900,10083451,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,174,IN2023_V05,N27.1,10071530,120,264,m,(null),(null),(null),10083905,10083840,10083810,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,174,IN2023_V05,N27.1,10071530,89,241,m,(null),(null),(null),10084261,10083845,10083875,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,174,IN2023_V05,N27.1,10071530,132,260,u,(null),(null),(null),10083941,10084001,10084022,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,174,IN2023_V05,N27.1,10071530,139,276,f,(null),(null),(null),10083992,10084176,10083971,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,174,IN2023_V05,N27.1,10071530,106,250,m,(null),(null),(null),10083890,10083920,10083816,(null),(null),(null),Rexea solandri
37296001,Platycephalus richardsoni,Tiger Flathead,174,IN2023_V05,N27.1,10071531,414,392,m,(null),(null),(null),10083959,10084049,10084029,(null),(null),(null),Platycephalus richardsoni_lg
37445006,Seriolella punctata,Silver Warehou,174,IN2023_V05,N27.1,10071536,166,227,m,(null),(null),in gonad bag,10084019,10084031,10084240,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,175,IN2023_V05,N27.2,10071548,154,220,m,(null),(null),(null),10084268,10083863,10084272,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,175,IN2023_V05,N27.2,10071548,131,203,f,(null),(null),(null),10084181,10084241,10084211,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,175,IN2023_V05,N27.2,10071548,137,200,f,(null),(null),(null),10084177,10084170,10084271,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,175,IN2023_V05,N27.2,10071548,133,199,m,(null),(null),(null),10084233,10084263,10084214,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,175,IN2023_V05,N27.2,10071548,132,191,m,(null),(null),(null),10084230,10084260,10084200,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,175,IN2023_V05,N27.2,10071548,114,197,m,(null),(null),(null),10084205,10084235,10084175,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,175,IN2023_V05,N27.2,10071548,124,193,f,(null),(null),(null),10084172,10084202,10084265,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,175,IN2023_V05,N27.2,10071548,132,196,m,(null),(null),(null),10083833,10083861,10084232,(null),(null),(null),Seriolella punctata
37296001,Platycephalus richardsoni,Tiger Flathead,175,IN2023_V05,N27.2,10071549,542,401,m,(null),(null),(null),10084173,10084046,10083815,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,175,IN2023_V05,N27.2,10071549,308,337,m,(null),(null),(null),10084201,10084231,10084171,(null),(null),(null),Platycephalus richardsoni_lg
37439002,Rexea solandri,Gemfish,175,IN2023_V05,N27.2,10071552,133,270,u,(null),(null),(null),10084204,10084264,10084234,(null),(null),(null),Rexea solandri
37287001,Helicolenus percoides,Reef Ocean Perch,178,IN2023_V05,N25.3,10071572,74,156,(null),(null),(null),(null),(null),(null),(null),(null),whole fish,(null),Helicolenus percoides
37439002,Rexea solandri,Gemfish,178,IN2023_V05,N25.3,10071574,157,281,u,(null),(null),in tissue bag,10084182,10084212,10084209,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,178,IN2023_V05,N25.3,10071574,100,242,f,(null),(null),in tissue bag,10084217,10084187,10084242,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,178,IN2023_V05,N25.3,10071574,160,279,f,(null),(null),in tissue bag,10084184,10084277,10084247,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,178,IN2023_V05,N25.3,10071574,137,265,u,(null),(null),in tissue bag,10084266,10084178,10084244,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,178,IN2023_V05,N25.3,10071574,116,256,f,(null),(null),in tissue bag,10084269,10084238,10084208,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,178,IN2023_V05,N25.3,10071574,113,251,f,(null),(null),in tissue bag,10084030,10084206,10084236,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,178,IN2023_V05,N25.3,10071574,108,242,m,(null),(null),in tissue bag,10084000,10083860,10084026,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,178,IN2023_V05,N25.3,10071574,110,243,m,(null),(null),in tissue bag,10083970,10083966,10084179,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,178,IN2023_V05,N25.3,10071574,116,254,f,(null),(null),in tissue bag,10083700,10083938,10083791,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,178,IN2023_V05,N25.3,10071574,108,236,f,(null),(null),in tissue bag,10084446,10084416,10084028,(null),(null),(null),Rexea solandri
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,178,IN2023_V05,N25.3,10071575,380,338,(null),F,(null),(null),(null),10084497,10084467,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,178,IN2023_V05,N25.3,10071575,338,328,(null),F,(null),(null),(null),10084439,10084437,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,178,IN2023_V05,N25.3,10071575,318,311,(null),F,(null),(null),(null),10084407,10084494,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,178,IN2023_V05,N25.3,10071575,251,306,(null),F,(null),(null),(null),10084464,10084434,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,178,IN2023_V05,N25.3,10071575,204,271,(null),M,(null),(null),(null),10084499,10084469,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,178,IN2023_V05,N25.3,10071575,286,317,(null),M,(null),(null),(null),10084435,10084405,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,178,IN2023_V05,N25.3,10071575,216,284,(null),F,(null),(null),(null),10084495,10084465,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,178,IN2023_V05,N25.3,10071575,178,272,(null),M,(null),(null),(null),10083901,10083871,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,178,IN2023_V05,N25.3,10071575,337,316,(null),F,(null),(null),(null),10083968,10083998,(null),(null),(null),Urolophus paucimaculatus
37038004,Urolophus paucimaculatus,Sparsely-spotted Stingaree,178,IN2023_V05,N25.3,10071575,205,281,(null),M,(null),(null),(null),10084476,10083761,(null),(null),(null),Urolophus paucimaculatus
37330014,Sillago flindersi,Eastern School Whiting,178,IN2023_V05,N25.3,10071580,114,225,f,(null),(null),in tissue bag,10083453,10083874,10083540,(null),(null),(null),Sillago flindersi
37330014,Sillago flindersi,Eastern School Whiting,178,IN2023_V05,N25.3,10071580,62,183,m,(null),(null),in tissue bag,10083904,10084412,10084385,(null),(null),(null),Sillago flindersi
37330014,Sillago flindersi,Eastern School Whiting,178,IN2023_V05,N25.3,10071580,60,181,f,(null),(null),in tissue bag,10084445,10084475,10084415,(null),(null),(null),Sillago flindersi
37330014,Sillago flindersi,Eastern School Whiting,178,IN2023_V05,N25.3,10071580,44,171,f,(null),(null),in tissue bag,10084442,10084472,10084382,(null),(null),(null),Sillago flindersi
37330014,Sillago flindersi,Eastern School Whiting,178,IN2023_V05,N25.3,10071580,52,172,f,(null),(null),in tissue bag,10084413,10084443,10084383,(null),(null),(null),Sillago flindersi
37330014,Sillago flindersi,Eastern School Whiting,178,IN2023_V05,N25.3,10071580,76,195,f,(null),(null),in tissue bag,10084380,10084410,10084473,(null),(null),(null),Sillago flindersi
37330014,Sillago flindersi,Eastern School Whiting,178,IN2023_V05,N25.3,10071580,44,166,m,(null),(null),in tissue bag,10084470,10084408,10084440,(null),(null),(null),Sillago flindersi
37330014,Sillago flindersi,Eastern School Whiting,178,IN2023_V05,N25.3,10071580,62,186,f,(null),(null),in tissue bag,10084468,10084404,10084438,(null),(null),(null),Sillago flindersi
37330014,Sillago flindersi,Eastern School Whiting,178,IN2023_V05,N25.3,10071580,72,189,f,(null),(null),in tissue bag,10084406,10084384,10084498,(null),(null),(null),Sillago flindersi
37330014,Sillago flindersi,Eastern School Whiting,178,IN2023_V05,N25.3,10071580,90,197,f,(null),(null),in tissue bag,10084466,10084409,10084496,(null),(null),(null),Sillago flindersi
37296001,Platycephalus richardsoni,Tiger Flathead,178,IN2023_V05,N25.3,10071581,622,400,f,(null),(null),in tissue bag,10084420,10084480,10084390,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,178,IN2023_V05,N25.3,10071581,388,364,m,(null),(null),in tissue bag,10084448,10084478,10084418,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,178,IN2023_V05,N25.3,10071581,172,298,f,(null),(null),in tissue bag,10084419,10084449,10084389,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,178,IN2023_V05,N25.3,10071581,704,451,f,(null),(null),in tissue bag,10084479,10084414,10084386,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,178,IN2023_V05,N25.3,10071581,858,402,f,(null),(null),in tissue bag,10084471,10083701,10084441,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,178,IN2023_V05,N25.3,10071581,632,429,f,(null),(null),in tissue bag,10084381,10084411,10084474,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,178,IN2023_V05,N25.3,10071581,162,282,m,(null),(null),in tissue bag,10084477,10084444,10084447,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,178,IN2023_V05,N25.3,10071581,346,295,m,(null),(null),in tissue bag,10084387,10084417,10084450,(null),(null),(null),Platycephalus richardsoni_sm
37296001,Platycephalus richardsoni,Tiger Flathead,178,IN2023_V05,N25.3,10071581,254,327,m,(null),(null),in tissue bag,10083936,10084239,10084388,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,178,IN2023_V05,N25.3,10071581,760,459,f,(null),(null),in tissue bag,10083996,10083830,10084174,(null),(null),(null),Platycephalus richardsoni_lg
37439002,Rexea solandri,Gemfish,187,IN2023_V05,N23.2,10071609,108,277,u,(null),(null),in tissue bag,10084600,10084537,10084507,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,187,IN2023_V05,N23.2,10071609,118,266,f,(null),(null),in tissue bag,10084569,10084599,10084597,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,187,IN2023_V05,N23.2,10071609,128,288,u,(null),(null),in tissue bag,10084511,10084536,10084506,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,187,IN2023_V05,N23.2,10071609,106,269,u,(null),(null),in tissue bag,10084541,10084571,10084649,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,187,IN2023_V05,N23.2,10071609,120,283,f,(null),(null),in tissue bag,10084508,10084606,10084601,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,187,IN2023_V05,N23.2,10071609,152,279,u,(null),(null),in tissue bag,10084538,10084598,10084516,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,187,IN2023_V05,N23.2,10071609,126,277,u,(null),(null),in tissue bag,10084568,10084546,10084562,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,187,IN2023_V05,N23.2,10071609,94,265,u,(null),(null),in tissue bag,10084513,10084573,10084576,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,187,IN2023_V05,N23.2,10071609,106,257,u,(null),(null),in tissue bag,10084603,10084517,10084543,(null),(null),(null),Rexea solandri
37439002,Rexea solandri,Gemfish,187,IN2023_V05,N23.2,10071609,100,255,u,(null),(null),in tissue bag,10084577,10084425,10084547,(null),(null),(null),Rexea solandri
37296001,Platycephalus richardsoni,Tiger Flathead,187,IN2023_V05,N23.2,10071621,960,502,f,(null),(null),in tissue bag,10084534,10084710,10084594,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,187,IN2023_V05,N23.2,10071621,1030,513,f,(null),(null),in tissue bag,10084680,10084650,10084625,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,187,IN2023_V05,N23.2,10071621,1946,618,f,(null),(null),in tissue bag,10084570,10084540,10084539,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,187,IN2023_V05,N23.2,10071621,1326,550,f,(null),(null),in tissue bag,10084502,10084510,10084675,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,187,IN2023_V05,N23.2,10071621,1782,582,f,(null),(null),in tissue bag,10084676,10084706,10084646,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,187,IN2023_V05,N23.2,10071621,1776,583,f,(null),(null),in tissue bag,10084532,10084565,10084595,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,187,IN2023_V05,N23.2,10071621,1620,580,f,(null),(null),in tissue bag,10084566,10084592,10084735,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,187,IN2023_V05,N23.2,10071621,1474,558,f,(null),(null),in tissue bag,10084677,10084596,10084709,(null),(null),(null),Platycephalus richardsoni_lg
37296001,Platycephalus richardsoni,Tiger Flathead,187,IN2023_V05,N23.2,10071621,1614,558,f,(null),(null),in tissue bag,10084678,10084648,10084708,(null),(null),(null),Platycephalus richardsoni_lg
37445006,Seriolella punctata,Silver Warehou,236,IN2023_V05,S5.3,10072101,654,344,(null),(null),(null),in tissue bag,10085749,10085691,10085721,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,236,IN2023_V05,S5.3,10072101,472,307,(null),(null),(null),in tissue bag,10085752,10085722,10085719,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,236,IN2023_V05,S5.3,10072101,482,325,(null),(null),(null),in tissue bag,10085692,10085689,10085659,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,236,IN2023_V05,S5.3,10072101,480,321,(null),(null),(null),in tissue bag,10085750,10085753,10085723,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,236,IN2023_V05,S5.3,10072101,354,298,(null),(null),(null),in tissue bag,10085720,10085690,10085662,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,236,IN2023_V05,S5.3,10072101,512,322,(null),(null),(null),in tissue bag,10085663,10085718,10085693,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,236,IN2023_V05,S5.3,10072101,442,308,(null),(null),(null),in tissue bag,10085732,10085660,10085742,(null),(null),(null),Seriolella punctata
37445006,Seriolella punctata,Silver Warehou,236,IN2023_V05,S5.3,10072101,522,333,(null),(null),(null),in tissue bag,10085782,10085819,10085872,(null),(null),(null),Seriolella punctata
